number,alley,column,level,storage,buildings,X,Y
17908,"FC4","011","10","03","FLO",111.0,44.0
17909,"FC4","011","10","04","FLO",111.0,44.0
17910,"FC4","011","20","01","FLO",111.0,44.0
17911,"FC4","011","20","02","FLO",111.0,44.0
17912,"FC4","011","20","03","FLO",111.0,44.0
17913,"FC4","011","20","04","FLO",111.0,44.0
17914,"FC4","011","30","01","FLO",111.0,44.0
17915,"FC4","011","30","02","FLO",111.0,44.0
17916,"FC4","011","30","03","FLO",111.0,44.0
17917,"FC4","011","30","04","FLO",111.0,44.0
17918,"FC4","011","40","01","FLO",111.0,44.0
17919,"FC4","011","40","02","FLO",111.0,44.0
17920,"FC4","011","40","03","FLO",111.0,44.0
17921,"FC4","011","40","04","FLO",111.0,44.0
128663,"FC5","011","40","01","FLO",111.0,44.0
128664,"FC5","011","40","02","FLO",111.0,44.0
128665,"FC5","011","40","03","FLO",111.0,44.0
128666,"FC5","011","40","04","FLO",111.0,44.0
17234,"FC5","012","10","01","FLO",114.6,44.0
17235,"FC5","012","10","02","FLO",114.6,44.0
17236,"FC5","012","10","03","FLO",114.6,44.0
17237,"FC5","012","10","04","FLO",114.6,44.0
17238,"FC5","012","20","01","FLO",114.6,44.0
17239,"FC5","012","20","02","FLO",114.6,44.0
17240,"FC5","012","20","03","FLO",114.6,44.0
17241,"FC5","012","20","04","FLO",114.6,44.0
17242,"FC5","012","30","01","FLO",114.6,44.0
17243,"FC5","012","30","02","FLO",114.6,44.0
17244,"FC5","012","30","03","FLO",114.6,44.0
17245,"FC5","012","30","04","FLO",114.6,44.0
17922,"FC4","012","10","01","FLO",114.6,44.0
17923,"FC4","012","10","02","FLO",114.6,44.0
17924,"FC4","012","10","03","FLO",114.6,44.0
17925,"FC4","012","10","04","FLO",114.6,44.0
17926,"FC4","012","20","01","FLO",114.6,44.0
17927,"FC4","012","20","02","FLO",114.6,44.0
17928,"FC4","012","20","03","FLO",114.6,44.0
17929,"FC4","012","20","04","FLO",114.6,44.0
17930,"FC4","012","30","01","FLO",114.6,44.0
17931,"FC4","012","30","02","FLO",114.6,44.0
17932,"FC4","012","30","03","FLO",114.6,44.0
17933,"FC4","012","30","04","FLO",114.6,44.0
17934,"FC4","012","40","01","FLO",114.6,44.0
17935,"FC4","012","40","02","FLO",114.6,44.0
17936,"FC4","012","40","03","FLO",114.6,44.0
17937,"FC4","012","40","04","FLO",114.6,44.0
128667,"FC5","012","40","01","FLO",114.6,44.0
128668,"FC5","012","40","02","FLO",114.6,44.0
128669,"FC5","012","40","03","FLO",114.6,44.0
128670,"FC5","012","40","04","FLO",114.6,44.0
26025,"FC4","013","10","01","FLO",118.2,44.0
26026,"FC4","013","10","02","FLO",118.2,44.0
26027,"FC4","013","10","03","FLO",118.2,44.0
26028,"FC4","013","10","04","FLO",118.2,44.0
26029,"FC4","013","20","01","FLO",118.2,44.0
26030,"FC4","013","20","02","FLO",118.2,44.0
26031,"FC4","013","20","03","FLO",118.2,44.0
26032,"FC4","013","20","04","FLO",118.2,44.0
26033,"FC4","013","30","01","FLO",118.2,44.0
26034,"FC4","013","30","02","FLO",118.2,44.0
26035,"FC4","013","30","03","FLO",118.2,44.0
26036,"FC4","013","30","04","FLO",118.2,44.0
26037,"FC4","013","40","01","FLO",118.2,44.0
26038,"FC4","013","40","02","FLO",118.2,44.0
26039,"FC4","013","40","03","FLO",118.2,44.0
26040,"FC4","013","40","04","FLO",118.2,44.0
26077,"FC5","013","10","01","FLO",118.2,44.0
26078,"FC5","013","10","02","FLO",118.2,44.0
26079,"FC5","013","10","03","FLO",118.2,44.0
26080,"FC5","013","10","04","FLO",118.2,44.0
26081,"FC5","013","20","01","FLO",118.2,44.0
26082,"FC5","013","20","02","FLO",118.2,44.0
26083,"FC5","013","20","03","FLO",118.2,44.0
26084,"FC5","013","20","04","FLO",118.2,44.0
26085,"FC5","013","30","01","FLO",118.2,44.0
26086,"FC5","013","30","02","FLO",118.2,44.0
26087,"FC5","013","30","03","FLO",118.2,44.0
26088,"FC5","013","30","04","FLO",118.2,44.0
128671,"FC5","013","40","01","FLO",118.2,44.0
128672,"FC5","013","40","02","FLO",118.2,44.0
128673,"FC5","013","40","03","FLO",118.2,44.0
128674,"FC5","013","40","04","FLO",118.2,44.0
26041,"FC4","014","20","01","FLO",121.8,44.0
26042,"FC4","014","20","02","FLO",121.8,44.0
26043,"FC4","014","20","03","FLO",121.8,44.0
26044,"FC4","014","20","04","FLO",121.8,44.0
26045,"FC4","014","30","01","FLO",121.8,44.0
26046,"FC4","014","30","02","FLO",121.8,44.0
26047,"FC4","014","30","03","FLO",121.8,44.0
26048,"FC4","014","30","04","FLO",121.8,44.0
26049,"FC4","014","40","01","FLO",121.8,44.0
26050,"FC4","014","40","02","FLO",121.8,44.0
26051,"FC4","014","40","03","FLO",121.8,44.0
26052,"FC4","014","40","04","FLO",121.8,44.0
26089,"FC5","014","20","01","FLO",121.8,44.0
26090,"FC5","014","20","02","FLO",121.8,44.0
26091,"FC5","014","20","03","FLO",121.8,44.0
26092,"FC5","014","20","04","FLO",121.8,44.0
26093,"FC5","014","30","01","FLO",121.8,44.0
26094,"FC5","014","30","02","FLO",121.8,44.0
26095,"FC5","014","30","03","FLO",121.8,44.0
26096,"FC5","014","30","04","FLO",121.8,44.0
26097,"FC5","014","40","01","FLO",121.8,44.0
26098,"FC5","014","40","02","FLO",121.8,44.0
26099,"FC5","014","40","03","FLO",121.8,44.0
26100,"FC5","014","40","04","FLO",121.8,44.0
17282,"FC5","015","10","01","FLO",125.4,44.0
17283,"FC5","015","10","02","FLO",125.4,44.0
17284,"FC5","015","10","03","FLO",125.4,44.0
17285,"FC5","015","10","04","FLO",125.4,44.0
17286,"FC5","015","20","01","FLO",125.4,44.0
17287,"FC5","015","20","02","FLO",125.4,44.0
17288,"FC5","015","20","03","FLO",125.4,44.0
17289,"FC5","015","20","04","FLO",125.4,44.0
17290,"FC5","015","30","01","FLO",125.4,44.0
17291,"FC5","015","30","02","FLO",125.4,44.0
17292,"FC5","015","30","03","FLO",125.4,44.0
17293,"FC5","015","30","04","FLO",125.4,44.0
17994,"FC4","015","10","01","FLO",125.4,44.0
17995,"FC4","015","10","02","FLO",125.4,44.0
17996,"FC4","015","10","03","FLO",125.4,44.0
17997,"FC4","015","10","04","FLO",125.4,44.0
17998,"FC4","015","20","01","FLO",125.4,44.0
17999,"FC4","015","20","02","FLO",125.4,44.0
18000,"FC4","015","20","03","FLO",125.4,44.0
18001,"FC4","015","20","04","FLO",125.4,44.0
18002,"FC4","015","30","01","FLO",125.4,44.0
18003,"FC4","015","30","02","FLO",125.4,44.0
18004,"FC4","015","30","03","FLO",125.4,44.0
18005,"FC4","015","30","04","FLO",125.4,44.0
18006,"FC4","015","40","01","FLO",125.4,44.0
18007,"FC4","015","40","02","FLO",125.4,44.0
18008,"FC4","015","40","03","FLO",125.4,44.0
18009,"FC4","015","40","04","FLO",125.4,44.0
128675,"FC5","015","40","01","FLO",125.4,44.0
128676,"FC5","015","40","02","FLO",125.4,44.0
128677,"FC5","015","40","03","FLO",125.4,44.0
128678,"FC5","015","40","04","FLO",125.4,44.0
17294,"FC5","016","10","01","FLO",129.0,44.0
17295,"FC5","016","10","02","FLO",129.0,44.0
17296,"FC5","016","10","03","FLO",129.0,44.0
17297,"FC5","016","10","04","FLO",129.0,44.0
17298,"FC5","016","20","01","FLO",129.0,44.0
17299,"FC5","016","20","02","FLO",129.0,44.0
17300,"FC5","016","20","03","FLO",129.0,44.0
17301,"FC5","016","20","04","FLO",129.0,44.0
17302,"FC5","016","30","01","FLO",129.0,44.0
17303,"FC5","016","30","02","FLO",129.0,44.0
17304,"FC5","016","30","03","FLO",129.0,44.0
17305,"FC5","016","30","04","FLO",129.0,44.0
18010,"FC4","016","10","01","FLO",129.0,44.0
18011,"FC4","016","10","02","FLO",129.0,44.0
18012,"FC4","016","10","03","FLO",129.0,44.0
18013,"FC4","016","10","04","FLO",129.0,44.0
18014,"FC4","016","20","01","FLO",129.0,44.0
18015,"FC4","016","20","02","FLO",129.0,44.0
18016,"FC4","016","20","03","FLO",129.0,44.0
18017,"FC4","016","20","04","FLO",129.0,44.0
18018,"FC4","016","30","01","FLO",129.0,44.0
18019,"FC4","016","30","02","FLO",129.0,44.0
18020,"FC4","016","30","03","FLO",129.0,44.0
18021,"FC4","016","30","04","FLO",129.0,44.0
18022,"FC4","016","40","01","FLO",129.0,44.0
18023,"FC4","016","40","02","FLO",129.0,44.0
18024,"FC4","016","40","03","FLO",129.0,44.0
18025,"FC4","016","40","04","FLO",129.0,44.0
128679,"FC5","016","40","01","FLO",129.0,44.0
128680,"FC5","016","40","02","FLO",129.0,44.0
128681,"FC5","016","40","03","FLO",129.0,44.0
128682,"FC5","016","40","04","FLO",129.0,44.0
17306,"FC5","017","10","01","FLO",132.6,44.0
17307,"FC5","017","10","02","FLO",132.6,44.0
17308,"FC5","017","10","03","FLO",132.6,44.0
17309,"FC5","017","10","04","FLO",132.6,44.0
17310,"FC5","017","20","01","FLO",132.6,44.0
17311,"FC5","017","20","02","FLO",132.6,44.0
17312,"FC5","017","20","03","FLO",132.6,44.0
17313,"FC5","017","20","04","FLO",132.6,44.0
17314,"FC5","017","30","01","FLO",132.6,44.0
17315,"FC5","017","30","02","FLO",132.6,44.0
17316,"FC5","017","30","03","FLO",132.6,44.0
17317,"FC5","017","30","04","FLO",132.6,44.0
18026,"FC4","017","10","01","FLO",132.6,44.0
18027,"FC4","017","10","02","FLO",132.6,44.0
18028,"FC4","017","10","03","FLO",132.6,44.0
18029,"FC4","017","10","04","FLO",132.6,44.0
18030,"FC4","017","20","01","FLO",132.6,44.0
18031,"FC4","017","20","02","FLO",132.6,44.0
18032,"FC4","017","20","03","FLO",132.6,44.0
18033,"FC4","017","20","04","FLO",132.6,44.0
18034,"FC4","017","30","01","FLO",132.6,44.0
18035,"FC4","017","30","02","FLO",132.6,44.0
18036,"FC4","017","30","03","FLO",132.6,44.0
18037,"FC4","017","30","04","FLO",132.6,44.0
18038,"FC4","017","40","01","FLO",132.6,44.0
18039,"FC4","017","40","02","FLO",132.6,44.0
18040,"FC4","017","40","03","FLO",132.6,44.0
18041,"FC4","017","40","04","FLO",132.6,44.0
128683,"FC5","017","40","01","FLO",132.6,44.0
128684,"FC5","017","40","02","FLO",132.6,44.0
128685,"FC5","017","40","03","FLO",132.6,44.0
128686,"FC5","017","40","04","FLO",132.6,44.0
17318,"FC5","018","10","01","FLO",136.2,44.0
17319,"FC5","018","10","02","FLO",136.2,44.0
17320,"FC5","018","10","03","FLO",136.2,44.0
17321,"FC5","018","10","04","FLO",136.2,44.0
17322,"FC5","018","20","01","FLO",136.2,44.0
17323,"FC5","018","20","02","FLO",136.2,44.0
17324,"FC5","018","20","03","FLO",136.2,44.0
17325,"FC5","018","20","04","FLO",136.2,44.0
17326,"FC5","018","30","01","FLO",136.2,44.0
17327,"FC5","018","30","02","FLO",136.2,44.0
17328,"FC5","018","30","03","FLO",136.2,44.0
17329,"FC5","018","30","04","FLO",136.2,44.0
18042,"FC4","018","10","01","FLO",136.2,44.0
18043,"FC4","018","10","02","FLO",136.2,44.0
18044,"FC4","018","10","03","FLO",136.2,44.0
18045,"FC4","018","10","04","FLO",136.2,44.0
18046,"FC4","018","20","01","FLO",136.2,44.0
18047,"FC4","018","20","02","FLO",136.2,44.0
18048,"FC4","018","20","03","FLO",136.2,44.0
18049,"FC4","018","20","04","FLO",136.2,44.0
18050,"FC4","018","30","01","FLO",136.2,44.0
18051,"FC4","018","30","02","FLO",136.2,44.0
18052,"FC4","018","30","03","FLO",136.2,44.0
18053,"FC4","018","30","04","FLO",136.2,44.0
18054,"FC4","018","40","01","FLO",136.2,44.0
18055,"FC4","018","40","02","FLO",136.2,44.0
18056,"FC4","018","40","03","FLO",136.2,44.0
18057,"FC4","018","40","04","FLO",136.2,44.0
128687,"FC5","018","40","01","FLO",136.2,44.0
128688,"FC5","018","40","02","FLO",136.2,44.0
128689,"FC5","018","40","03","FLO",136.2,44.0
128690,"FC5","018","40","04","FLO",136.2,44.0
17330,"FC5","019","10","01","FLO",139.8,44.0
17331,"FC5","019","10","02","FLO",139.8,44.0
17332,"FC5","019","10","03","FLO",139.8,44.0
17333,"FC5","019","10","04","FLO",139.8,44.0
17334,"FC5","019","20","01","FLO",139.8,44.0
17335,"FC5","019","20","02","FLO",139.8,44.0
17336,"FC5","019","20","03","FLO",139.8,44.0
17337,"FC5","019","20","04","FLO",139.8,44.0
17338,"FC5","019","30","01","FLO",139.8,44.0
17339,"FC5","019","30","02","FLO",139.8,44.0
17340,"FC5","019","30","03","FLO",139.8,44.0
17341,"FC5","019","30","04","FLO",139.8,44.0
18058,"FC4","019","10","01","FLO",139.8,44.0
18059,"FC4","019","10","02","FLO",139.8,44.0
18060,"FC4","019","10","03","FLO",139.8,44.0
18061,"FC4","019","10","04","FLO",139.8,44.0
18062,"FC4","019","20","01","FLO",139.8,44.0
18063,"FC4","019","20","02","FLO",139.8,44.0
18064,"FC4","019","20","03","FLO",139.8,44.0
18065,"FC4","019","20","04","FLO",139.8,44.0
18066,"FC4","019","30","01","FLO",139.8,44.0
18067,"FC4","019","30","02","FLO",139.8,44.0
18068,"FC4","019","30","03","FLO",139.8,44.0
18069,"FC4","019","30","04","FLO",139.8,44.0
18070,"FC4","019","40","01","FLO",139.8,44.0
18071,"FC4","019","40","02","FLO",139.8,44.0
18072,"FC4","019","40","03","FLO",139.8,44.0
18073,"FC4","019","40","04","FLO",139.8,44.0
128691,"FC5","019","40","01","FLO",139.8,44.0
128692,"FC5","019","40","02","FLO",139.8,44.0
128693,"FC5","019","40","03","FLO",139.8,44.0
128694,"FC5","019","40","04","FLO",139.8,44.0
17342,"FC5","020","10","01","FLO",143.4,44.0
17343,"FC5","020","10","02","FLO",143.4,44.0
17344,"FC5","020","10","03","FLO",143.4,44.0
17345,"FC5","020","10","04","FLO",143.4,44.0
17346,"FC5","020","20","01","FLO",143.4,44.0
17347,"FC5","020","20","02","FLO",143.4,44.0
17348,"FC5","020","20","03","FLO",143.4,44.0
17349,"FC5","020","20","04","FLO",143.4,44.0
17350,"FC5","020","30","01","FLO",143.4,44.0
17351,"FC5","020","30","02","FLO",143.4,44.0
17352,"FC5","020","30","03","FLO",143.4,44.0
17353,"FC5","020","30","04","FLO",143.4,44.0
18074,"FC4","020","10","01","FLO",143.4,44.0
18075,"FC4","020","10","02","FLO",143.4,44.0
18076,"FC4","020","10","03","FLO",143.4,44.0
18077,"FC4","020","10","04","FLO",143.4,44.0
18078,"FC4","020","20","01","FLO",143.4,44.0
18079,"FC4","020","20","02","FLO",143.4,44.0
18080,"FC4","020","20","03","FLO",143.4,44.0
18081,"FC4","020","20","04","FLO",143.4,44.0
18082,"FC4","020","30","01","FLO",143.4,44.0
18083,"FC4","020","30","02","FLO",143.4,44.0
18084,"FC4","020","30","03","FLO",143.4,44.0
18085,"FC4","020","30","04","FLO",143.4,44.0
18086,"FC4","020","40","01","FLO",143.4,44.0
18087,"FC4","020","40","02","FLO",143.4,44.0
18088,"FC4","020","40","03","FLO",143.4,44.0
18089,"FC4","020","40","04","FLO",143.4,44.0
128695,"FC5","020","40","01","FLO",143.4,44.0
128696,"FC5","020","40","02","FLO",143.4,44.0
128697,"FC5","020","40","03","FLO",143.4,44.0
128698,"FC5","020","40","04","FLO",143.4,44.0
17354,"FC5","021","10","01","FLO",147.0,44.0
17355,"FC5","021","10","02","FLO",147.0,44.0
17356,"FC5","021","10","03","FLO",147.0,44.0
17357,"FC5","021","10","04","FLO",147.0,44.0
17358,"FC5","021","20","01","FLO",147.0,44.0
17359,"FC5","021","20","02","FLO",147.0,44.0
17360,"FC5","021","20","03","FLO",147.0,44.0
17361,"FC5","021","20","04","FLO",147.0,44.0
17362,"FC5","021","30","01","FLO",147.0,44.0
17363,"FC5","021","30","02","FLO",147.0,44.0
17364,"FC5","021","30","03","FLO",147.0,44.0
17365,"FC5","021","30","04","FLO",147.0,44.0
18090,"FC4","021","10","01","FLO",147.0,44.0
18091,"FC4","021","10","02","FLO",147.0,44.0
18092,"FC4","021","10","03","FLO",147.0,44.0
18093,"FC4","021","10","04","FLO",147.0,44.0
18094,"FC4","021","20","01","FLO",147.0,44.0
18095,"FC4","021","20","02","FLO",147.0,44.0
18096,"FC4","021","20","03","FLO",147.0,44.0
18097,"FC4","021","20","04","FLO",147.0,44.0
18098,"FC4","021","30","01","FLO",147.0,44.0
18099,"FC4","021","30","02","FLO",147.0,44.0
18100,"FC4","021","30","03","FLO",147.0,44.0
18101,"FC4","021","30","04","FLO",147.0,44.0
18102,"FC4","021","40","01","FLO",147.0,44.0
18103,"FC4","021","40","02","FLO",147.0,44.0
18104,"FC4","021","40","03","FLO",147.0,44.0
18105,"FC4","021","40","04","FLO",147.0,44.0
128699,"FC5","021","40","01","FLO",147.0,44.0
128700,"FC5","021","40","02","FLO",147.0,44.0
128701,"FC5","021","40","03","FLO",147.0,44.0
128702,"FC5","021","40","04","FLO",147.0,44.0
21698,"FC5","022","10","01","FLO",150.6,44.0
21699,"FC5","022","10","02","FLO",150.6,44.0
21700,"FC5","022","10","03","FLO",150.6,44.0
21701,"FC5","022","10","04","FLO",150.6,44.0
21702,"FC5","022","20","01","FLO",150.6,44.0
21703,"FC5","022","20","02","FLO",150.6,44.0
21704,"FC5","022","20","03","FLO",150.6,44.0
21705,"FC5","022","20","04","FLO",150.6,44.0
21706,"FC5","022","30","01","FLO",150.6,44.0
21707,"FC5","022","30","02","FLO",150.6,44.0
21708,"FC5","022","30","03","FLO",150.6,44.0
21709,"FC5","022","30","04","FLO",150.6,44.0
21710,"FC4","022","10","01","FLO",150.6,44.0
21711,"FC4","022","10","02","FLO",150.6,44.0
21712,"FC4","022","10","03","FLO",150.6,44.0
21713,"FC4","022","10","04","FLO",150.6,44.0
21714,"FC4","022","20","01","FLO",150.6,44.0
21715,"FC4","022","20","02","FLO",150.6,44.0
21716,"FC4","022","20","03","FLO",150.6,44.0
21717,"FC4","022","20","04","FLO",150.6,44.0
21718,"FC4","022","30","01","FLO",150.6,44.0
21719,"FC4","022","30","02","FLO",150.6,44.0
21720,"FC4","022","30","03","FLO",150.6,44.0
21721,"FC4","022","30","04","FLO",150.6,44.0
21722,"FC4","022","40","01","FLO",150.6,44.0
21723,"FC4","022","40","02","FLO",150.6,44.0
21724,"FC4","022","40","03","FLO",150.6,44.0
21725,"FC4","022","40","04","FLO",150.6,44.0
128703,"FC5","022","40","01","FLO",150.6,44.0
128704,"FC5","022","40","02","FLO",150.6,44.0
128705,"FC5","022","40","03","FLO",150.6,44.0
128706,"FC5","022","40","04","FLO",150.6,44.0
16182,"FC7","001","10","01","FLO",75.0,50.0
16183,"FC7","001","10","02","FLO",75.0,50.0
16186,"FC7","001","20","01","FLO",75.0,50.0
16187,"FC7","001","20","02","FLO",75.0,50.0
16190,"FC7","001","30","01","FLO",75.0,50.0
16191,"FC7","001","30","02","FLO",75.0,50.0
16482,"FC6","001","10","01","FLO",75.0,50.0
16483,"FC6","001","10","02","FLO",75.0,50.0
16486,"FC6","001","20","01","FLO",75.0,50.0
16487,"FC6","001","20","02","FLO",75.0,50.0
16490,"FC6","001","30","01","FLO",75.0,50.0
16491,"FC6","001","30","02","FLO",75.0,50.0
128707,"FC6","001","40","01","FLO",75.0,50.0
128708,"FC6","001","40","02","FLO",75.0,50.0
128785,"FC7","001","40","01","FLO",75.0,50.0
128786,"FC7","001","40","02","FLO",75.0,50.0
16194,"FC7","002","10","01","FLO",78.6,50.0
16195,"FC7","002","10","02","FLO",78.6,50.0
16196,"FC7","002","10","03","FLO",78.6,50.0
16197,"FC7","002","10","04","FLO",78.6,50.0
16198,"FC7","002","20","01","FLO",78.6,50.0
16199,"FC7","002","20","02","FLO",78.6,50.0
16200,"FC7","002","20","03","FLO",78.6,50.0
16201,"FC7","002","20","04","FLO",78.6,50.0
16202,"FC7","002","30","01","FLO",78.6,50.0
16203,"FC7","002","30","02","FLO",78.6,50.0
16204,"FC7","002","30","03","FLO",78.6,50.0
16205,"FC7","002","30","04","FLO",78.6,50.0
16494,"FC6","002","10","01","FLO",78.6,50.0
16495,"FC6","002","10","02","FLO",78.6,50.0
16496,"FC6","002","10","03","FLO",78.6,50.0
16497,"FC6","002","10","04","FLO",78.6,50.0
16498,"FC6","002","20","01","FLO",78.6,50.0
16499,"FC6","002","20","02","FLO",78.6,50.0
16500,"FC6","002","20","03","FLO",78.6,50.0
16501,"FC6","002","20","04","FLO",78.6,50.0
16502,"FC6","002","30","01","FLO",78.6,50.0
16503,"FC6","002","30","02","FLO",78.6,50.0
16504,"FC6","002","30","03","FLO",78.6,50.0
16505,"FC6","002","30","04","FLO",78.6,50.0
128709,"FC6","002","40","01","FLO",78.6,50.0
128710,"FC6","002","40","02","FLO",78.6,50.0
128711,"FC6","002","40","03","FLO",78.6,50.0
128712,"FC6","002","40","04","FLO",78.6,50.0
128787,"FC7","002","40","01","FLO",78.6,50.0
128788,"FC7","002","40","02","FLO",78.6,50.0
128789,"FC7","002","40","03","FLO",78.6,50.0
128790,"FC7","002","40","04","FLO",78.6,50.0
16206,"FC7","003","10","01","FLO",82.2,50.0
16207,"FC7","003","10","02","FLO",82.2,50.0
16208,"FC7","003","10","03","FLO",82.2,50.0
16209,"FC7","003","10","04","FLO",82.2,50.0
16210,"FC7","003","20","01","FLO",82.2,50.0
16211,"FC7","003","20","02","FLO",82.2,50.0
16212,"FC7","003","20","03","FLO",82.2,50.0
16213,"FC7","003","20","04","FLO",82.2,50.0
16214,"FC7","003","30","01","FLO",82.2,50.0
16215,"FC7","003","30","02","FLO",82.2,50.0
16216,"FC7","003","30","03","FLO",82.2,50.0
16217,"FC7","003","30","04","FLO",82.2,50.0
16506,"FC6","003","10","01","FLO",82.2,50.0
16507,"FC6","003","10","02","FLO",82.2,50.0
16508,"FC6","003","10","03","FLO",82.2,50.0
16509,"FC6","003","10","04","FLO",82.2,50.0
16510,"FC6","003","20","01","FLO",82.2,50.0
16511,"FC6","003","20","02","FLO",82.2,50.0
16512,"FC6","003","20","03","FLO",82.2,50.0
16513,"FC6","003","20","04","FLO",82.2,50.0
16514,"FC6","003","30","01","FLO",82.2,50.0
16515,"FC6","003","30","02","FLO",82.2,50.0
16516,"FC6","003","30","03","FLO",82.2,50.0
16517,"FC6","003","30","04","FLO",82.2,50.0
128713,"FC6","003","40","01","FLO",82.2,50.0
128714,"FC6","003","40","02","FLO",82.2,50.0
128715,"FC6","003","40","03","FLO",82.2,50.0
128716,"FC6","003","40","04","FLO",82.2,50.0
128791,"FC7","003","40","01","FLO",82.2,50.0
128792,"FC7","003","40","02","FLO",82.2,50.0
128793,"FC7","003","40","03","FLO",82.2,50.0
128794,"FC7","003","40","04","FLO",82.2,50.0
16218,"FC7","004","10","01","FLO",85.8,50.0
16219,"FC7","004","10","02","FLO",85.8,50.0
16220,"FC7","004","10","03","FLO",85.8,50.0
16221,"FC7","004","10","04","FLO",85.8,50.0
